,Tweet_ID,Tweet_Text,Emojis
1775,1387132037316886529,"Only Cristiano Ronaldo, Lionel Messi &amp; Robert Lewandowski have scored more #UCL  goals than Karim Benzema  Criminally underrated 👏👏👏 https://t.co/nPRWkW7S9N",:wink: :thumbsup: :joy: :stuck_out_tongue_winking_eye: :eyes:
1776,1387131513519677443,"First tweet back from a break and the ratio is heavy.   Personally, I think Lewandowski, Suarez and Aguero are maybe the best strikers of the past years, with Cavani, Kane and Benzema in the next tier.   Noticed a lot of people don't rate Aguero but I'm really high on him.",
1777,1387131292693762050,I admit it. Ive hardly watched Benzema last few years bar big CL games. Hes unbelievable. Never seen a ST get every single part of the game right like this,:wink: :joy: :thumbsup: :stuck_out_tongue_winking_eye: :rage:
1778,1387131174808477697,1st half thoughts:  - Werner how did he miss?! - Mount superb - Pulisic brilliant goal - Jorg controlling well - Kante in attack is frustrating - Azpi/Chilly decent - Back 3 predominantly solid - Mendy no complains   We need a striker like Benzema and this was over!!,:wink: :thumbsup: :rage: :angry: :joy:
1779,1387131093883699200,💪 BIG GAME. 💪 BIG GOAL. 💪 BIG @BENZEMA. #UCL https://t.co/U4va2GSLe9,:thumbsup: :wink: :facepunch: :clap: :muscle:
1780,1387130756829429761,"People who rate footballers by watching the game instead of stats will agreewhen I say Benzema is overall a better forward than Lewandoski. Lewandoski gets exposed when his midfield ghost. Look at Benzema today , dropping deep, dribbling,tryna make this happen and scores too",:thumbsup: :wink: :joy: :clap: :ok_hand:
1781,1387130147858436097,"Unbelievable how underrated Benzema is, his numbers in the last 3 seasons with poor service are insane. Carrying Real like Messi alone carries Barça. Best striker in the world? https://t.co/DGVCI0kefa",:wink: :thumbsup: :joy: :stuck_out_tongue_winking_eye: :clap:
1782,1387130009836351488,It’s too easy for Karim Benzema 🔥 He has 13 goals in his last 13 starts. @brfootball  (via @UCLonCBSSports) https://t.co/x8N3EJ3Nsr,:joy: :wink: :thumbsup: :stuck_out_tongue_winking_eye: :confused:
1783,1387129921772802049,"Karim Benzema goes level with Raul to become the 4th all-time leading Champions League goalscorer (71) 🔥  Only Ronaldo, Messi and Lewandowski have more.  #UCL https://t.co/XS8ULdKopM",:wink: :joy: :stuck_out_tongue_winking_eye: :thumbsup: :see_no_evil:
1784,1387129400748134403,"benzema is sooo good, best french cf https://t.co/94AvFrMnjT",:wink: :joy: :thumbsup: :stuck_out_tongue_winking_eye: :facepunch:
1785,1387129115388620805,That Benzema's goal restrict Mendy's airflow....😀 https://t.co/77kV3EulPH,:wink: :joy: :thumbsup: :facepunch: :stuck_out_tongue_winking_eye:
1786,1394746294644707331,what’s your favourite colour to wear? #SaveGazaFromZionists #GazaUnderAttack #GenocideinGaza,:wink: :stuck_out_tongue_winking_eye: :muscle: :thumbsup: :sunglasses:
1787,1394712946274668544,"We know too well that our freedom is incomplete without the freedom of the palestinians. ""Nelson Mandela"" #GazaUnderAttackk #FreePalestine #GenocideinGaza https://t.co/g1TUi3E9VM",
1788,1394710970371477507,"This is Israeli TERRORISM, Palestinians deserve protection. They are facing ruthless persecution, Israel is forcibly occupying Palestinian homes, killing small children. Are you on side of humanity or terrorism? Decide Now! #GenocideinGaza #GazaUnderAttackk #PalestineWillBeFree https://t.co/77Shsaguaj",:thumbsup: :wink: :stuck_out_tongue_winking_eye: :smile: :rage:
1789,1394677873026342919,"From #Gaza now: “I lost my friend at the start of this brutal aggression, She was killed along with her husband and her five son and three year old daughter..” #GenocideinGaza",:pray: :cry: :heart: :yellow_heart: :broken_heart:
1790,1394673093461880841,"An israeli says "" Palestinian children deserve to die , it's better to kill them young ""  #BabyKillerIsrael  #GenocideinGaza  #israeliTerrorism  #SavePalestine  #Save_Sheikh_Jarrah https://t.co/FsUNxK1sGE",:angry: :rage: :cry: :smiling_imp: :disappointed:
1791,1394669853110411267,"Palestinian hashtags have disappeared. Please help me &amp; Reply to this tweet with the hashtags and tag three mutuals to do the same. If not tag, atleast reply and quote with the hashtags and retweet.    #GenocideinGaza #Gaza #GazzaUnderAttack #PalestinianLivesMatter #Palestine",:pray: :wink: :thumbsup: :muscle: :smile:
1792,1394645216410443776,"Palestinian hashtags have disappeared. Please help me &amp; Reply to this tweet with the hashtags and tag three mutuals to do the same. If not tag, atleast reply and quote with the hashtags and retweet.    #GenocideinGaza #Gaza #GazzaUnderAttack #PalestinianLivesMatter #Palestine https://t.co/t5OaX5lemk",:wink: :stuck_out_tongue_winking_eye: :thumbsup: :cry: :disappointed:
1793,1394618942790975491,"The 5 pens on the table took attentions of many, during Erdogan’s speech in which he criticized Israel.  According to sources, those 5 pens were symbolising Holy Quran’s Al Qalam Surah 5th Ayat.  “Soon thou wilt see and they will see.”  #Palestine #GazaUnderAttak #GenocideinGaza https://t.co/74BZNQiMQe",:wink: :stuck_out_tongue_winking_eye: :thumbsup: :smile: :joy:
1794,1394607267836801025,It hearts to see this but can't help #GazaUnderAttack #Palestineunderattak #PalestineUnderAttack #IsraelTerrorists #IsraeliTerrorism  #Save_Sheikh_Jarrah #GenocideinGaza #GazaUnderAttak  #BoycottIsrael  #غزة_تنتصر_للقدس  #SaveGazaFromZionists https://t.co/sXFfhjugTv,:cry: :pray: :broken_heart: :disappointed: :heartbeat:
1795,1394548862203858945,Gaza last night #GenocideinGaza  https://t.co/vEhZPWJ2YY,:rage: :angry: :cry: :smiling_imp: :thumbsup:
1796,1394543136156921859,"So far the barbaric israeli forces have  intentionally bombed the Gaza Ministry of Health, farm lands, tower w media agencies, restaurants, sports and internet clubs, residential buildings, hospital roads, a refugee camp...  This was never about self defense. #GenocideinGaza",
1797,1394535232032833543,A Palestinian father holding dead body of his 12 year old daughter 💔💔.  Israel is killing children and committing crime against Humanity.  #GazaUnderAttak #BabyKillerIsrael #GenocideinGaza #PalestinianLivesMatter https://t.co/kbtrNtuip0,:rage: :confused: :stuck_out_tongue_winking_eye: :cry: :disappointed:
1798,1394524845585702912,Please understand that when @POTUS says he is a #Zionist it means he supports #GenocideinGaza - there is no other Zionism but the one we see tearing up #Palestine with racism and brutality for over 7 decades.,:rage: :angry: :thumbsup: :confused: :wink:
1799,1394502656178200576,"While@#GenocideinGaza goes on, I’m am in #Jerusalem just received this from a friend - “Yesterday my youngest grandson, who just turned 15 was walking in our neighborhood,  towards the barber shop to have a hair cut. He was stopped by 10 soldiers who beat him. Why?”",:wink: :angry: :stuck_out_tongue_winking_eye: :thumbsup: :joy:
1800,1394490715523194880,a mutual currently in #Gaza sent me this. i’m sobbing. please please please don’t let anyone forget about the #GenocideinGaza. keep sharing everything you see from verified sources. https://t.co/iIQSh98Kgj,:wink: :stuck_out_tongue_winking_eye: :cry: :thumbsup: :rage:
1801,1394482449040781313,There are no words that can describe this .. This is Gaza  now during the Zionist bombing targeting of residential buildings.  #GenocideinGaza #IsraelStopPlayingVictim https://t.co/aWZyvhW2Ai,:rage: :angry: :joy: :triumph: :information_desk_person:
1802,1394466246083686404,A series of heavy airstrikes launched by Israeli warplanes a short while ago in #Gaza City #Gaza #GazaUnderAttack #Gaza_Under_Attack #Palestine #Israel #GenocideinGaza https://t.co/2mXMa7buca,:pray: :cry: :broken_heart: :yellow_heart: :wink:
1803,1394424118456557571,"🚨🚨 ""I am a child and I have the right to live in peace""  Save Palestine's Children  #GazaUnderAttak #GenocideinGaza https://t.co/mUjbqHTIAG",
1804,1394400044527259651,Meanwhile on the street of the United Arab Emirates.   “Israel - Plan your trip now!”  #GazaUnderAttak  #GenocideinGaza https://t.co/XML5dsh5yV,:rage: :angry: :confused: :stuck_out_tongue_winking_eye: :cry:
1805,1394383145097629696,Gaza is dying ! Gaza is bleeding ! Gaza is destructing !  Please #SaveGazaFromZionists #GazaUnderAttak #GenocideinGaza https://t.co/9xwBRTZjLB,:wink: :angry: :rage: :thumbsup: :stuck_out_tongue_winking_eye:
1806,1394376310311424001,@Ilhan Deaths and Casualties over the years!  #GenocideinGaza #FreePalaestine https://t.co/c4ZTbtpKWh,
1807,1394373884850417664,Zionists even tried to kill Jesus (Peace be upon him). No one can comprehend their evilness. They have taken Americans and many powerful countries as their hostages  #Palastine #Christians #IsraelStopPlayingVictim #GenocideinGaza #Israel #OICTakeAction #Pakistan #AqsaCallsArmies https://t.co/pRoVNZN4DN,:wink: :pray: :thumbsup: :rage: :stuck_out_tongue_winking_eye:
1808,1394372405359960071,هكذا يقضي أهل غزة ليلتهم 💔🇵🇸 This is how the people of Gaza spend the night  #Gaza  #GazaUnderAttak  #GazaUnderAttack1  #GenocideinGaza  #Palestinian https://t.co/Z8qEgfuXUM,:cry: :broken_heart: :pray: :sob: :purple_heart:
1809,1394368426735509508,"Israeli occupation warplanes attack a Palestinian home in Jabalia camp shortly before, north of Gaza Strip.  #GazaUnderAttack  #GenocideinGaza https://t.co/u30HZ3HMrd",:rage: :angry: :thumbsup: :cry: :pray:
1810,1394350726332174336,Neither kill nor slave Israel fact #Palestine  #Gaza #Aqsa_calls_armies #AqsaUnderAttack #Pakistan #SaveAlAqsaFreedomPalestine #FreeGaza #GenocideinGaza #فلسطين_قضية_الشرفاء #غزة_تنتفض #غزة_العزة #القدس_تنتفض  #AlAqsa #FreePalaestine #كتايب_القسام https://t.co/sZ3YUtbV7Y,:thumbsup: :pray: :stuck_out_tongue_winking_eye: :wink: :muscle:
1811,1394347437960179715,"I just worked out the most horrifying math problem you could think of: $735 million over $25k per GBU-31 guided bomb. America just handed Israel 29,400 more bombs to kill us with. They have enough bombs for everybody. #GenocideinGaza #Biden #GazaUnderAttack",:rage: :angry: :wink: :thumbsup: :pray:
1812,1394334616157306888,Today is #TaxDay—Did you know that the US sends apartheid Israel an unprecedented $3.8 BILLION annually in military “aid”?   We’re getting ethnically cleansed from #SheikhJarrah with US taxpayer $$. There’s a US-funded #GenocideinGaza.   Is this what you want your taxes to fund?,:rage: :wink: :thumbsup: :angry: :stuck_out_tongue_winking_eye:
1813,1394334111427403781,The occupire bombed his house.. He survived but with #PTSD 😥💔 #Israel_uses_phosphorus_bombs #GazaUnderAttak #Gaza #GenocideinGaza #Palestineunderattak #Palestine  #IsraelStopPlayingVictim #غزة_تحت_القضف #غزة_العزة #غزة_تنتصر_للقدس #غزة_تنتفض #فلسطين_حره #BoycottIsraeliProducts https://t.co/QpYnKmiOro,:cry: :confounded: :persevere: :thumbsup: :gun:
1814,1394315060512702467,Palestine in 60 seconds. 😥😥💔  #Gaza #GenocideinGaza #IsraelStopPlayingVictim #FreePalaestine https://t.co/m5nLoqjGol,:pray: :cry: :broken_heart: :rage: :disappointed:
1815,1394254010136375297,The shock of the Gazan boy on his face in the wake of an Israeli airstrike that targeted his house.  #GazaUnderAttak  #GenocideinGaza https://t.co/rEvUrdUd9h,:cry: :broken_heart: :disappointed: :sweat: :sleepy:
1816,1394250582458871810,"Israel is now proceeding to bomb two schools turned into shelters west of Gaza.  Israel is adamant to turn the population of Gaza homeless, to crush their spirit, to torment them into submission. That's it, that's their mission. #GenocideinGaza #GazaUnderAttack https://t.co/DHaNsRfY8q",:rage: :angry: :thumbsup: :confused: :wink:
1817,1394246620980518912,My 7 years old daughter has drawn a Palestinian flag to show her support towards people of Palestine. 🇧🇩🇵🇸  #BangladeshStandsWithPalestine #GazaUnderAttack #GenocideInGaza #PLM https://t.co/lTtAnDDJWq,:pray: :heartbeat: :yellow_heart: :cry: :heart:
1818,1394221035319406595,Director of Civil Defense in Northern Gaza confirms that the zionist occupation has launched 8 phosphorus munitions (illegal under international law according to Geneva 1980) since this morning.   #GenocideinGaza #GazaUnderAttak #FreeGaza https://t.co/VHTzBk8SR1,:cry: :rage: :angry: :thumbsup: :disappointed:
1819,1394204416769728512,Israel is now using white phosphorus bombs on Gaza. Eight bombs targeted north of Gaza this morning. These are internationally prohibited weapons #GazaUnderAttack #GenocideinGaza https://t.co/3DLReAniIH,:rage: :confused: :angry: :thumbsup: :wink:
1820,1394202914542034944,"A #Palestinian child praising, Allah during the continuous Airstrikes on #Gaza city. #AqsaCallsArmies #GazaUnderAttak #GenocideinGaza #Palestineunderattak #IsraelTerrorists #Israel #Palestine #OIC_CheatPalestine #OICTakeAction #Aqsa_calls_armies #فلسطين_حره  #PalestineBleeding https://t.co/MBVg9uh74K",:wink: :pray: :thumbsup: :cry: :rage:
1821,1394175013079719937,My family’s foam factory in east #gaza right now. #GazaUnderAttack #GenocideinGaza https://t.co/u5snkAoRN6,:rage: :angry: :wink: :cry: :confused:
1822,1394168671162052611,"If I survive this, I don’t know if I’ll have the guts/will/power/strength to leave the house and see the destruction that has befallen my beautiful city. I’m seriously dreading it. #GazaUnderAttack #GenocideinGaza",:pray: :heart: :yellow_heart: :muscle: :cry:
1823,1394149546792456195,"John Oliver says the truth here: Israel is an Apartheid state, committed war crimes, and the “both sides narrative is bogus #GazaUnderAttak #ApartheidIsrael #GenocideinGaza https://t.co/qu7FKuYYDJ",:rage: :angry: :wink: :cry: :confused:
1824,1394128747645734919,"""What do you want me to do?, fix it? Im only 10. I can't even deal with this anymore""😢  #GenocideinGaza #GazaUnderAttak https://t.co/jPmOfPxqgB",:wink: :joy: :thumbsup: :sparkles: :blue_heart:
1825,1394104064464637957,A Palestinian child during the hysterical airstrikes on #Gaza City.  #Gaza #GazaUnderAttack #Gaza_Under_Attack #Palestine #Israel #GenocideinGaza https://t.co/O7Szpn8xc5,:cry: :pray: :disappointed: :broken_heart: :rage:
1826,1394088271014203393,"“I want to be a doctor or anything to help my people, but I can’t because I am a kid, I am just 10, why do they hate us?”  #GazaUnderAttack  #GenocideInGaza #SaveTheChildren #HopeToGaza https://t.co/5FqDVkWooM",:cry: :rage: :angry: :facepunch: :gun:
1827,1394077754027614211,"#Gaza tonight  80 Israeli airstrikes during the past 30 minutes have targeted government buildings, streets, infrastructures and homes of citizens.  #Gaza #GazaUnderAttack #HopeToGaza #Palestine #Israel #GenocideinGaza https://t.co/HICvAi6mFo",:rage: :thumbsup: :wink: :angry: :stuck_out_tongue_winking_eye:
1828,1394074789405413380,"nothing is more devastating than this it's a one side war, gaza is bombed every day with no stop what should they do? imagine someone kicks you out of your house and when you Object he beats the shit out of you ! #GazaUnderAttack  #GenocideinGaza  #isrealterrorist https://t.co/kEwSvPxSrG",
1829,1394074261615222786,"Pal-estine is under a cruel violent attack this night too. The is-raeli army keeps bombing streets, houses, and hospitals... These are wa-r cri-mes!  #GazaUnderAttack #GenocideinGaza #SavePalestine https://t.co/l97i6ikaRa",:pray: :raised_hands: :wink: :joy: :thumbsup:
1830,1394038941922250752,I am in awe of the international solidarity with Palestinians against settler-colonialism and ethnic cleansing. Liberation is within our reach. JOIN US ON MAY 18. #SaveSheikhJarrah #GenocideInGaza https://t.co/Y38Y76g23A,:thumbsup: :pray: :cry: :facepunch: :wink:
1831,1394034997913427970,"Mom, mom, mom please, mom mom please stay with me mom please please don’t leave me alone please don’t leave me, god we are under the Rubble plaeas god ( a young boy message after Israel attack) #GazaUnderAttack #GenocideinGaza #SaveShaikhJarrah https://t.co/BDnQf2sTB1",:cry: :disappointed: :pensive: :broken_heart: :wink:
1832,1394016864183934987,"Gaza is plagued by Covid19, and Israel is destroying clinic and facilities that provide #covid19 testing and vaccinations.  (Picture of Hala Al Shwa Primary Health Centre) w via @rohantalbot  #GazaUnderAttack  #GenocideinGaza https://t.co/L0Xt5fqrlp",:wink: :stuck_out_tongue_winking_eye: :thumbsup: :joy: :rage:
1833,1394004166356389892,One family obliterated when Israel bombed a building in Gaza. If this is not a #WarCrime then what is? #FreePalaestine #GenocideinGaza https://t.co/401Uqyi2OI,:rage: :angry: :wink: :gun: :confused:
1834,1394002739303170049,"The Israeli occupation forces not only bombed the houses of their inhabitants , but also bombed all roads leading to hospitals ، Are the roads leading to the hospital a danger to Israel ?!  #GazaUnderAttack  #GenocideinGaza  #savesheikhjarrah https://t.co/iaisKDLzJY",:wink: :thumbsup: :rage: :angry: :confused:
1835,1393993647121649675,"@antonioguterres @UN You have already watched Srebrenica, Rwanda, Baghdad, Myanmar. Do not watch #GenocideinGaza  like a theater this time, take action! https://t.co/jhzjHLhkXD",
1836,1393959719904153609,"You have a platform, a voice, Use it. We can't stay silent. Tag 3 people and use 3 hashtags. Keep the chain going  @BlahBlahBllaahh @abdallahabuajwa @Huffleepufff @xyed_rehan #FreePalaestine  #Gaza_Under_Attack  #GenocideinGaza #PalestineBleeding",:thumbsup: :wink: :heartbeat: :sunglasses: :yellow_heart:
1837,1393953999531823110,“If I survive this I want to take many beautiful pictures of my kids. I’ve always been too busy to photograph them. I’m terrified should something happen and I don’t have pictures of them” #GazaUnderAttack #GenocideInGaza https://t.co/uLgQ3koj0H,:cry: :pray: :heart: :broken_heart: :sob:
1838,1393950029208031235,“We are alive but all of our neighbors were martyred [by Israeli shelling]” #GenocideInGaza #GazaUnderAttack https://t.co/LswqXHGzoH,:pray: :cry: :broken_heart: :sparkling_heart: :heart:
1839,1393947387681517570,"Cold blooded murder of #Palestinian children &amp; barbaric scenes of #GazaUnderAttack r being seen by whole WORLD. And yet Intl community, @OIC_OCI , @UN have turned a blind eye &amp; deaf ears to #GenocideinGaza . #West &amp; UN hve lost their right to ever deliver sermons on #HumanRights https://t.co/atHWzlofGg",:rage: :thumbsup: :angry: :wink: :stuck_out_tongue_winking_eye:
1840,1393942930705027073,please reply with these hashtags  #GazaUnderAttack #HearGaza #GenocideinGaza  #SavePalestine #غزة_تحت_القضف #SaveSheikhJarrah,:pray: :rage: :angry: :purple_heart: :heart:
1841,1393930264800333835,Keep supporting guys 🇺🇸🇩🇪🇬🇧🇨🇦  #GazaUnderAttack #GenocideinGaza https://t.co/9UCGeDzq3O https://t.co/NNJvTFBPg5,:cry: :broken_heart: :flushed: :speak_no_evil: :eyes:
1842,1393921115987251206,What would you do if this was your city?  #GenocideinGaza #HearGaza https://t.co/p3PixoGRBG,:rage: :pray: :cry: :angry: :joy:
1843,1393893227149893634,"A devastated father whose children were massacred last night in the neighbourhood of Al -Remal, Gaza city.[r]  #Gaza_Under_Attack #FreePalaestine #FreePalestine #GazaUnderAttack #PalestineBleeding #Palestinian #ısraelterrorist #IStandWithPalestine #Israeli #GenocideinGaza #israel https://t.co/n2LpvELfdp",:cry: :disappointed: :rage: :confused: :angry:
1844,1393878844533313536,"My name is Mehmet, I am Muslim Turk. I am ready to do my best for innocent people brutally murdered in Palestine, I am with Palestine!   #GenocideinGaza #FreePalestine #HearGaza #IsraeliTerrorism",:heartbeat: :yellow_heart: :rage: :angry: :facepunch:
1845,1393863003838238720,OIC meeting regarding #GazaUnderAttak and #IsraelTerrorism has started. The meeting is hosted by Saudi Arabia and attended by Foreign Ministers of the member nations.  #GetReadyForPalestine #PalestineBleeding #Gaza #GenocideinGaza,:wink: :angry: :thumbsup: :rage: :confused:
1846,1393814251395944450,@ParisHilton Thank you for using your platform!🙏❤️ #FreePalestine #GazaUnderAttackk #GenocideinGaza 🇵🇸 https://t.co/tATK6cNA0y,
1847,1393813395367993345,"My name is Ahmet, I am a 64 year old Muslim Turk. I am ready to do my best for innocent people brutally murdered in Palestine. I rebel against the tyranny of world leaders, not with the invaders, I am with Palestine!   #GenocideinGaza #FreePalestine #HearGaza #IsraeliTerrorism",
1848,1393806779037913091,"It has been tough to wish #Eid when there is so much suffering around. The genocide of Palestinians by Israel, oppression &amp; lockdown in Kashmir, attack in Afghanistan. All this surrounded by so many deaths due to Covid, specially in India. #PalestineBleeding  #GenocideinGaza",:cry: :rage: :angry: :pray: :broken_heart:
1849,1393783105379475456,Both are war criminals and genociders .  #FreePalestine #GazzeUnderAttack #Palestine #GenocideinGaza https://t.co/Idf4f8tWHb,
1850,1393774916852457478,@WhiteHouse 41 children isreal killed in #Gazza n days ▪️  Stop supporting terrorism #America  #ZionismIsTerrorism #GenocideinGaza   #Netanyahu has no ethnics n war or anything he bombs children wth no warning  He didn’t leave th innocent Messengers of #Media &amp; #Press !!!  @MFA_China https://t.co/5KBbK78kF8,
1851,1393766297847177216,"@davereaboi mother with 5 children who was trapped under the wreckage of a house hit by Israeli warplanes in Gaza and called out to the rescue team;  ""Help me urgently, I am injured, I have a child in my arms, I cannot see my other children""  Help me, my God.  #HearGaze #GenocideinGaza",
1852,1393747244109664259,"My name is Ismail , I am a 45 year old Muslim Turk. I am ready to do my best for innocent people brutally murdered in Palestine. I rebel against the tyranny of world leaders, not with the invaders, I am with Palestine!   #GenocideinGaza #FreePalestine #HearGaza #IsraeliTerrorism",
1853,1393747218566352899,"My name is Cem, I am a 32 year old Muslim Turk. I am ready to do my best for innocent people brutally murdered in Palestine. I rebel against the tyranny of world leaders, not with the invaders, I am with Palestine!   #GenocideinGaza #FreePalestine #HearGaza #IsraeliTerrorism",:rage: :angry: :heartbeat: :yellow_heart: :smiling_imp:
1854,1393745121347313666,"My name is Erem, I am a 48 year old Muslim Turk. I am ready to do my best for innocent people brutally murdered in Palestine. I rebel against the tyranny of world leaders, not with the invaders, I am with Palestine!   #GenocideinGaza #FreePalestine #HearGaza #IsraeliTerrorism",:rage: :angry: :heartbeat: :smiling_imp: :yellow_heart:
1855,1393742758477811714,"My name is Huriye, I am a 51year old Muslim Turk. I am ready to do my best for innocent people brutally murdered in Palestine. I rebel against the tyranny of world leaders, not with the invaders, I am with Palestine!  @POTUS #GenocideinGaza",:rage: :angry: :smiling_imp: :heartbeat: :yellow_heart:
1856,1393731837315493889,"""I was sleeping next to my mother..suddenly I woke up and found everything around me turned to ashes, and no one is beside me.""  A Palestinian child tells what happened to her when the Israeli occupation warplanes bombed her family's home #GazaUnderAttack #GenocideInGaza #Gaza https://t.co/FstKKf7Zdh",:broken_heart: :yellow_heart: :heartbeat: :cry: :pray:
1857,1393731091320672260,"“I don't want to die, I'm afraid our house be bombed, I’m afraid we all die.”  #PalestineUnderAttack  #GazaUnderAttack  #GenocideinGaza  #FreePalaestine https://t.co/JmRpwhr87l",
1858,1393716190049079296,"All these weapons, jets, frigates and missles are only for 23rd march parade? When will it be used? After this #GenocideinGaza. Can't we reach Tel aviv? Iran is doing better than us. #FreePalestine https://t.co/YkBRogQ6mE",:thumbsup: :wink: :rage: :stuck_out_tongue_winking_eye: :angry:
1859,1393702858365747206,"If children, even babies are dying in an attack, no one can talk about success of attack; there is only die of humanity. Israelis are killing innocent children, and they will lose.  In the last 5 days 41 children are murdered.  #HearGaza #GenocideinGaza https://t.co/epR8NyDXCT",:pray: :purple_heart: :sparkling_heart: :two_hearts: :heart:
1860,1393675850315358214,So what did a #Palestinian mother write about her kids? @UN @UNHumanRights  #IsraelTerrorist #GenocideinGaza #GazaUnderAttack #PalestineBleeding https://t.co/fueYI0O4ky,:cry: :rage: :disappointed: :pray: :confused:
1861,1393661714479165445,"‘It’s genocide’: Protesters slam #Israel, support #Palestinians. @UN @UNHumanRights From Amman and Baghdad to London and Berlin, thousands gather across the world to protest Israeli attacks on #Gaza. #IsraelTerrorist #PalestineUnderAttack #GenocideinGaza https://t.co/WQIjsr13Ez",:thumbsup: :heart: :facepunch: :pray: :muscle:
1862,1393644998151786504,Turkey - Germany - Qatar - France  #IsraelTerrorism #BabyKillerIsrael #IsraelTerrorist #Gaza #GenocideinGaza #Gaza_Under_Attack #PalestineUnderAttack #PalestineBleeding https://t.co/kfrcxaKSmG,:wink: :rage: :thumbsup: :confused: :angry:
1863,1393643505319350273,pro #Palestinian protest in London.  #IsraelTerrorism #IsraelTerrorist #Gaza #GenocideinGaza  #Gaza_Under_Attack #PalestineUnderAttack #PalestineBleeding https://t.co/pLNVzCsHyl,:rage: :angry: :thumbsup: :wink: :confused:
1864,1393637010821238796,A massive pro #Palestinian protest in London today!  #IsraelTerrorism #IsraelTerrorist #Gaza #GenocideinGaza  #Gaza_Under_Attack #PalestineUnderAttack #PalestineBleeding https://t.co/Tc8JdNHMC0,:thumbsup: :wink: :stuck_out_tongue_winking_eye: :rage: :angry:
1865,1393631924741099522,#Israel is scaling up attacks on #Gaza.  #Gaza_Under_Attack #GenocideinGaza #IsraelTerrorism #IsraelTerrorist #ApartheidIsrael #AqsaCallsArmies,:angry: :rage: :wink: :thumbsup: :cry:
1866,1393617908232822791,"That wasn't my battle until a few days ago , but it is now! #GazzaUnderAttack #GenocideinGaza https://t.co/nUS3k61Hpi",:wink: :rage: :thumbsup: :cry: :angry:
1867,1393615554024513539,"Israel targets int’l press building in Gaza, adding to its war crimes in the Palestinian territories.  Our fight against this malignant power will continue until the occupation is over &amp; Palestine is liberated. #childkillerisrail  #GenocideinGaza  #GenocideinGaza https://t.co/DIzdbHcC41",:rage: :pray: :thumbsup: :facepunch: :v:
1868,1393615430917447681,@MiddleEastEye Israeli attacks on the Palestinians are against international law and basic morality and must come to an immediate end.  We urge the world to take action now to stop the new waves of Israeli aggression.   #GenocideinGaza,
1869,1393612776942231553,One morning will come brighter than the snow.🇵🇸 #HearGaza #GenocideinGaza,:angry: :rage: :stuck_out_tongue_winking_eye: :wink: :smile:
1870,1393604121358475268,@VP Israeli attacks on the Palestinians are against international law and basic morality and must come to an immediate end.  We urge the world to take action now to stop the new waves of Israeli aggression.   #GenocideinGaza   🇵🇸  #GazaUnderAttack,
1871,1393597327856656386,"Yesterday Israel dropped bomb on a house in Shati refugee camp, Gaza.  8 children and 2 women were killed in that terror attack.  Children and women ""Clashed"" with Israeli missiles?? It's GENOCIDE!!   #GenocideinGaza #GazaUnderAttack #Palestine  #FreePalestine https://t.co/qEb1MvkMLU",:rage: :angry: :cry: :confused: :disappointed:
1872,1393590256025411586,What did you want from this girl child? Her baby?  #BabyKillerIsrael 🇵🇸 #HearGaza #GenocideinGaza https://t.co/F5g6LBYddU,
1873,1393574591189159941,Be quiet while the children sleep! Not be quiet when children are dying. #GazaUnderAttack  #GenocideinGaza #FreePalestine #HearGaza #IsraeliTerrorism https://t.co/IyZSgMQIis,:confused: :rage: :angry: :neutral_face: :expressionless:
1874,1393569053088878593,✌️✌️ Break the fear barrier and speak up for #Palestine.  #GenocideinGaza #GazzaUnderAttack https://t.co/kpBoK6nhd7,:pray: :thumbsup: :cry: :heartbeat: :disappointed:
1875,1393564479120723968,How can Colonial Israel stop media coverage of it’s  #GenocideinGaza ? simple. Demolish the building that houses the Media. All weaponry financed by American tax payers. https://t.co/nM4Jp0Nmik #HearGaza,:angry: :rage: :confused: :triumph: :wink:
1876,1393563273786798083,"French police won’t let protesters express their solidarity with Palestine on the streets of Paris. They are using tear gas, even on journalists covering the event. #Gaza_Under_Attack #GenocideinGaza",:rage: :wink: :angry: :thumbsup: :smile:
1877,1393562352524701697,"At least 140 Palestinians, including 39 children, have been killed in the Gaza Strip since Monday. Some 950 others have been wounded. In the occupied West Bank, Israeli forces have killed at least 13 Palestinians.  #GenocideinGaza #GazzaUnderAttack https://t.co/NWP7u8S6WX",:thumbsup: :confused: :rage: :wink: :disappointed:
1878,1393561168254537737,"the kids of Gaza, they are kids whose dreams are destroyed, kids who want to live but they can not, she wants to help but ""she is only 10""  #Gazza_Under_Attack #GenocideinGaza https://t.co/aiUqcTuWGX",:purple_heart: :sparkling_heart: :heart: :blue_heart: :two_hearts:
1879,1393559558686232581,Please share this. This is such important information. May Allah help every Palestinian who is out there losing everything. Ameen #GazaUnderAttak #PalestinianLivesMatter #GenocideinGaza https://t.co/6ztHO3RQYm,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :pray:
1880,1393557333674913802,Heartbreaking moment 💔  Palestinian muslim recites the Adhan (call to prayer) on the ruins of a Mosque which was destroyed by Zionist bombardments last night.  #GenocideinGaza #Gaza_Under_Attack https://t.co/A09ks7MLjs,:thumbsup: :wink: :blush: :rage: :angry:
